Ajuste Fecha;Dia Semana;Sabor 1;Sabor 2;Sabor 3;Sabor 4;Sabor 5;Sabor 6;Sabor 7;Sabor 8;Sabor 9;Sabor 10;Sabor 11;Sabor 12;Sabor 13;Sabor 14;Sabor 15;Sabor 16;Sabor 17;Sabor 18;Sabor 19;Sabor 20;Sabor 21;Sabor 22;Sabor 23;Sabor 24;Sabor 25;Sabor 26;Sabor 27;Sabor 28;Sabor 29;Sabor 30;Sabor 31;Sabor 32;Sabor 33;Sabor 34;Sabor 35;Sabor 36;Sabor 37;Sabor 38;Sabor 39;Sabor 40;Sabor 41;Sabor 42;Sabor 43;Sabor 44;Sabor 45;Sabor 46;Sabor 47;Sabor 48;Sabor 49;Sabor 50;Sabor 51;Sabor 52;Sabor 53;Sabor 54;Sabor 55;Sabor 56;Sabor 57;Sabor 58;Sabor 59;Sabor 60;Sabor 61;Sabor 62;Sabor 63;Sabor 64;Sabor 65;Sabor 66;Sabor 67;Sabor 68;Sabor 69;Sabor 70;Sabor 71;Sabor 72;Sabor 73;Sabor 74;Sabor 75;Sabor 76;Sabor 77;Sabor 78;Sabor 79;;Total Cantidad
24/10/20 0:00;Lunes;-16,2;-43,21;-19,17;;-5,13;-39,66;-22,75;-30,59;;-16,78;-18,17;-24,38;-22,79;-4,9;-19,9;-21,29;-10,89;-21,31;-50,95;-18,4;-32,46;-15,8;-34,24;-34,91;-27,93;-15,43;-11;-12,95;-33,78;;-28,75;;;-14,2;-20,95;;;;-24;-12;-12;;-2,26;-44,12;-16,73;-2;-2;-23,67;-11,17;-838,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/10/20 0:00;Martes;-38,85;-16,24;-24,45;-5,06;-5,14;-29,07;-16,02;-24,45;;-17,94;-11,88;-19,67;-43,32;-5,79;-36,35;-16,03;-5,42;-21,73;-38,6;-31,68;-22,09;-33,45;-19,99;-23,39;-34,9;-15,78;-16,84;-6,46;-6,68;-15,85;-33,15;;;-4,85;-10,27;;;;-12;-12;;;-2,21;-33,93;-17,5;-2;-4;-34,19;-11,12;-780,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/10/20 0:00;Miércoles;-9,45;-6,3;-9,54;-5,07;;-17,72;-10,79;;;-11,03;;-6,09;-5,3;;-5,2;-10,92;;-5,84;-10,97;-6,27;-10,56;;-4,84;-11,41;-15,72;-15,33;;-6,73;-6,64;-8,7;-5,21;;;-4,97;-5,64;;;;-12;;;;;-5,02;-5,53;-1;-2;;;-241,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/10/20 0:00;Jueves;-5,48;-17,15;-14,79;;;-5,97;-10,86;-12,17;;-11,56;-11,47;-6,31;-16,02;-11,45;-14,75;-10,81;-5,3;-10,56;-22,76;-6,27;-5,94;-10,87;-15,58;-17,15;-7,96;;-17,55;;-13,72;-8,1;-11,22;-4;;-4,45;-10,28;;;;-12;;-24;;;-10,98;-6,13;;-3;-5,48;-9,83;-391,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/10/20 0:00;Viernes;;;-5,11;;;-5,62;;-6,18;;;;-10,68;;;-4,86;;;-5,38;-5,31;;-12,4;;-4,68;-5,62;;-9,71;-5,94;-5,49;;;;;;-5;;;;;;-12;;;;-11,11;-5,36;;-2;;;-122,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/10/20 0:00;Sábado;-4,62;-11,49;-4,88;-10,06;;-24,12;-5,18;;;-11,14;-6,05;;-10,57;;-4,96;-10,41;;-16,07;-10,78;-18,07;-5,94;-11,93;-5,3;-17,69;-7,74;;-5,9;-6,44;;;-15,83;-5;;-10,56;-5,38;;;-8;-12;-15;-14;;;-10,74;;-3;-2;-16,67;-4,76;-332,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/10/20 0:00;Domingo;-5,41;-5,42;-9,6;;-15,28;-10,99;-10,66;-12,16;;-11,91;;-17,18;-10,46;-6,22;-14,49;-11,18;-5,3;-10,51;-23,18;-5,88;-16,47;-5,11;-4,36;-5,65;-15,75;-9,83;-5,73;-13;-12,97;;-5,61;-8;-4;-4,57;-11,27;;;;-24;;-12;;-1,16;-5,49;-11,59;-1;;;-10,97;-374,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/10/20 0:00;Lunes;-29,68;-42,81;-24,93;-5,04;;-30,22;-21,31;-42,62;;-16,18;-24,79;-23,12;-26,04;-10,75;-35,34;-26,61;-5,39;-22,08;-63,83;-25,36;-34,49;-17,89;-28,76;-29,3;-21,98;-25,45;-22,44;-11,92;-18,78;-7,57;-26,93;-8;-4;-14,23;-11,15;;;;-36;-24;-24;;-1,03;-45,03;-16,69;-4;-5;-29,04;-14,93;-958,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1/11/20 0:00;Martes;-15,81;-12,68;-14,83;-5,04;;-24,49;-21,29;-12,13;;-23,33;;-17,77;-26,81;-11,87;-24,39;-5,17;-5,5;-23,68;-43,57;-17,86;-17,43;-23,02;-14,37;-22,89;-23,56;-21,04;-17,27;-6,44;-7,06;-6,42;-20,93;;-8;-5,07;-5,48;;;;-39;-14;-17;;-5,7;-16,66;-17,39;-3;-4;-12,19;-5,2;-639,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2/11/20 0:00;Miércoles;-15,31;-12,8;-15,32;-35,24;-15,23;-13,39;-15,82;-24,97;;-5,89;-6,13;-12,5;-26,05;;-10,19;-21,44;;-21,89;-10,76;-6,5;-10,83;-5,85;-14,65;-35,83;-13,46;-16,29;-10,86;;-25,48;-8,71;-20,43;-5;-8;-9,71;-14,72;;;;-31;-27;-72;;;-17,25;-16,92;-4;-1;-18,28;-10,47;-667,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3/11/20 0:00;Jueves;-5,25;-6,25;-9,59;-5,02;;-18,26;-10,37;-6,56;;;;;-9,82;-5,82;-4,94;;;-10,79;-15,72;-12,36;-5,57;-12,14;-5,36;-10,91;-21,72;-5,36;-5,78;-5,95;-12,96;-8,34;-10,32;;-4;-4,93;;;;;;-12;;;;-11,53;-5,81;-1;-1;-6,47;;-271,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4/11/20 0:00;Viernes;-4,99;-19,53;;-5,03;-5,16;-6,5;-10,47;-12,69;;-11,98;;-12,01;-5,18;;-10,24;-16,19;-10,73;-10,75;-16,84;-6,4;;-5,59;-13,91;-10,88;;-15,59;-5,6;-5,66;-6,44;;-15,4;;;-10,41;-11,02;;;;;-12;-12;;-0,98;-11,32;-10,87;;;-6,01;-4,62;-322,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/11/20 0:00;Sábado;-4,72;-13,44;-14,08;-20,14;-5,07;-12,64;-4,85;-6,03;;;;;-16,73;-5,9;-14,82;-5,34;;-11;-11,44;-11,74;-16,59;-5,79;-9,15;-10,74;-15,5;;-5,78;;-6,13;;-5,16;-4;;;-5,27;;;;-24;;-24;;-2,28;-11,19;-11,8;-2;-1;;-5,54;-323,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/11/20 0:00;Domingo;-20,11;-19,43;-15,46;-4,99;;-24,89;-26,31;-25,26;;-15,95;-6,07;-17,94;-32,64;-5,34;-30,45;-11,22;-5,52;-22,04;-43,97;-37,55;-21,96;-18;-23,22;-16,96;-21,64;-26,81;-10,64;-6,16;-12,76;-8,32;-15,5;;-4;-4,79;-14,77;;;;-12;-36;-12;;-1,07;-33,84;-19,11;-6;;-30,22;-14,91;-735,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/11/20 0:00;Lunes;-23,3;-29,54;-23,63;-5,04;;-30,12;-21,6;-25,31;;-11,62;-12,14;-18,44;-32,98;-11,15;-29,55;-26,74;-4,96;-28,58;-34,77;-12,58;-16,47;-22,71;-17,53;-29,26;-26,83;-21,12;-15,65;-11,72;-12,71;-6,85;-38,27;-4;-4;-10,12;-15,85;;;;-24;-12;-12;;;-38,57;-11,97;-5;-3;-24,99;-4,35;-771,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/11/20 0:00;Martes;-20,94;-43,31;-25,52;-5;;-32,95;-48,66;-30,44;;-22,41;-12,15;-25,06;-34,13;-10,67;-34,59;-26,62;-15,78;-50,96;-76,8;-18,35;-27,85;-35,81;-31,79;-31,23;-31,27;-29,78;-26,39;-17,38;-25,75;-25,04;-26,24;;;-20,75;-21,37;;;-20;-12;;-24;;-1,16;-39,95;-24,23;-1;-5;-24,67;-13,96;-1.050,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/11/20 0:00;Miércoles;-13,88;-18,04;-10,36;-5,05;-5,13;-18,11;-10,55;-12,52;;-11,79;-6,45;-11,08;-16,63;;-14,98;-5,42;-10,84;-16,42;-17,3;;-11,38;-5,78;-9,81;-18,52;-14,33;-15,73;-10,83;-11,61;-6,92;;-10,94;;;-4,96;-4,89;;;;-25;-12;-21;;;-10,94;-5,86;-3;-1;-5,66;-5,2;-419,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/11/20 0:00;Jueves;-5,11;-11,94;-11,08;-5,07;-5,15;-13,16;-5,27;;;-5,95;;-6,23;-11,1;;-9,88;;-4,87;;-11,7;-6,04;-16,3;-11,37;-13,58;-12,33;-11,75;-9,28;;-5,59;-6,27;;-10,81;;;-4,85;;;;-20;-12;-12;;;;-11,9;-6,06;;;-5,94;-4,68;-287,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/11/20 0:00;Viernes;-5,23;-11,91;-10,87;;;-7,16;-14,96;-12,59;;-5,45;-6,07;-11,51;-16,01;-5,27;-5,04;-10,48;;-11,08;-11,82;-12,01;-10,85;-5,72;-13,55;-12,59;-11,72;-10,4;-10,33;;-13,44;;-10,55;;-4;;-10,59;;;;;-12;-12;;;-17,8;-5,92;;-1;-18,22;-4,72;-342,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/11/20 0:00;Sábado;-11,18;-17,29;-5,51;-15,17;;-6,61;-5,13;-18,25;;-12,1;-5,81;-12,54;-17,01;-5,29;-25,56;-21,08;-5,28;-11,67;-29,3;-6,07;-16,43;-5,76;-14,66;-18,87;-11,8;-14;-10,95;-11,21;-6,12;-6,27;-15,9;-4;;-4,94;-5,29;;;;-24;-12;-12;;-0,99;-24,46;-11,58;;;-6,26;-10,08;-478,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/11/20 0:00;Domingo;-22,79;-30,99;-23,07;-10,09;;-30,91;-21;-17,85;;-17;;-24,99;-12,15;-5,42;-15,2;-4,99;-5,2;-27,48;-35,07;-18,62;-16,04;-12,1;-18,88;-12,22;-23,7;-20,73;-5,49;-12,19;-11,9;-13,87;-21,13;;;-4,46;-10,25;;;;-12;-12;-12;;;-36,08;-11,77;-1;-1;-17,17;-19,02;-627,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/11/20 0:00;Lunes;-10,68;-23,96;-16,01;;;-25,75;-21,78;-24,88;;-22,43;-11,98;-13,06;-43,37;-10,19;-36,13;-17,24;-4,96;-22,7;-34,1;-19,12;-16,77;-16,73;-15,69;-30,54;-30,47;-18,97;-21,46;-11,69;-19,05;-8,29;-21,35;-4;-4;-15,89;-20,53;;;;-24;-12;-24;;-2,1;-24,8;-17,82;-7;;-35,56;-9,09;-770,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/11/20 0:00;Martes;-16,69;-11,86;-10,5;-15,12;-10,34;-37,3;-25,58;-29,91;;-28,76;-12,12;-5,99;-25,69;-16,62;-26,14;-21,85;;-27,89;-45,34;-24,65;-34,12;-17,19;-18,91;-32,6;-37,24;-14,61;-26,83;-12,39;-12,46;-6,23;-22,74;;-4;-20,3;-15,4;;;-20;-28;-20;-28;;-5,26;-23,25;-18,08;-4;-5;-6,02;-14,18;-839,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/11/20 0:00;Miércoles;-22,75;-18,33;-21,53;;;-42,1;-21,62;-24,28;;-5,55;-11,88;-19,56;-31,36;-5,54;-25,18;-10,71;-10,7;-6,05;-39,3;-13,1;-23,9;-17,06;-15,54;-25,34;-6,67;-15,37;-38,02;-6,06;-13,21;-20,24;-28,72;-4;-8;-13,48;-5,59;;;;-53;-24;-36;;-1,26;-30,37;-17,4;;-5;-51,45;-4,47;-793,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/11/20 0:00;Jueves;-10,95;-5,91;-11,59;-5,06;;;-21,06;-11,95;;-6,22;;-5,17;-6,94;-5,18;;-11,72;-4,78;-16,06;-11,07;-12,1;-11,69;-5,55;-8,9;-6,73;-11,55;-10,35;-4,92;-6,17;-13,31;;-11,38;;;;-4,72;;;;-12;-12;-12;;-1,09;-18,51;-11,78;;;-5,46;-9,18;-323,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/11/20 0:00;Viernes;;-5,79;-5,43;;;-24,38;-10,7;-5,97;;-5,51;-6,12;-12,96;-17,59;;-10,59;-5,81;;-5,64;-22,03;;-11,18;-5,52;-9,29;-13,65;-19,4;-10,33;-10,02;-6,01;;;-11,36;-4;-4;-9,01;-5,31;;;;-12;-12;-24;;-1,12;-6,37;;-1;-1;-5,71;-4,44;-325,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/11/20 0:00;Sábado;-11,67;-18,17;-15,95;-5,02;-10,1;-11,93;-10,5;-11,59;;-6,1;-11,72;-13,62;-11,54;-5,37;-5,79;-22,12;-5,15;-11,26;-22,97;-12,39;-11,56;-16,45;-9,15;-13,16;-7,07;-4,71;;-11,78;-21,55;;-11,67;;;-4,94;-5,13;;;;-12;-12;-12;;-1,17;-18,27;-17,42;;-4;-18,24;-4,56;-439,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/11/20 0:00;Domingo;-15,42;-18,85;-10,22;-10,05;;-18,18;-20,64;-17,37;;-16,38;-5,62;-25,73;-22,97;-10,91;-32,49;-10,66;-5,6;-21,37;-39,54;-13,36;-17,41;-17,41;-18,89;-25,36;-19,63;-26,16;-10,5;-11,55;-12,35;-14,81;-29,06;;-4;-11,65;-15,92;;;;-12;;-12;;-2,22;-23,85;-16,92;-1;-2;-12,48;-13,96;-646,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/11/20 0:00;Lunes;-23,66;-24,08;-19,5;-5,09;;-29,84;-21,44;-18,01;;-28,84;-6,04;-12,03;-33,17;-11,29;-26,94;-16,24;-5,42;-27,19;-49,42;-20,34;-23,24;-11,2;-28,28;-25,62;-21,08;-20,6;-16,13;-17,96;-33,82;-15,11;-22,2;;;-9,97;-10,82;;;;-12;-24;;;-3,3;-29,44;-12,04;-4;-2;-30,79;-20,25;-772,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/11/20 0:00;Martes;-39,55;-42,8;-20,41;-5,09;;-36,37;-33,15;-40,54;;-11,5;-11,82;-19,41;-38,79;;-39,84;-29,6;-10,43;-22,06;-66,75;-26,68;-29,03;-40,21;-28,65;-38,13;-35,41;-26,48;-21,57;-11,57;-27,36;-8,07;-17,37;-4;;-9,67;-21,75;;;-20;-12;-12;-12;;-7,88;-57,65;-11,41;-4;-7;-18,6;;-976,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/11/20 0:00;Miércoles;-22,44;-36,73;-31,75;-10,13;;-26,59;-20,93;-17,42;;-12,12;-5,61;-25,64;-45,19;-17,01;-27,08;-15,09;-15,5;-32,38;-48,85;-19,67;-23,41;-11,64;-34,34;-30,88;-32,19;-21,9;-16,01;-22,84;-20,65;-14,11;-28,41;;-4;-15,16;-15,12;;;;-24;-12;-24;;-2,14;-30,7;-23,96;-4;-5;-33,02;-20,69;-900,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/11/20 0:00;Jueves;-5,63;-19,57;-20,56;;;-24,36;-26,65;-5,68;;-23,66;-18,07;-12,79;-5,47;-5,57;-22,43;-4,73;;-27,79;-34,66;-12,97;-10,99;-10,8;-13,99;-25,01;-14,07;-20,45;-20,77;-5,28;-20,48;;-23,05;-4;;-5,65;-10,35;;;-20;-12;-24;-12;;-1,07;-17,58;-23,88;;-3;-4,97;;-573,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/11/20 0:00;Viernes;-4,16;-12,45;-16,29;-5,04;;-6,57;-15,9;-17,29;;-5,79;;-6,03;-28,55;;-10,88;-10,9;-5,38;-5,49;-17,21;-13,85;-17,75;-18,62;-10,05;-12,39;-5,96;-21,68;-5,62;;;-7,36;-6,14;;;-10,87;;;;;;;;;-2,19;-11,36;-11,9;-1;;-17,58;-5,28;-347,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/11/20 0:00;Sábado;-5,18;-12,42;-5,03;-30,34;-5,09;-12,09;-11,55;-17,76;;-10,97;;-6,56;-12,11;-11,1;-11,3;-5,15;;-16,67;-12,7;-13,05;-5,76;;;-12,38;-13,52;-5,33;;-10,84;-13,88;-7,87;-16,11;;;;-10,03;;;;-12;;-12;;-1,14;-10,13;-12,78;;-4;;-5,39;-352,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/11/20 0:00;Domingo;-17,22;-19,17;-10,31;-35,32;-15,27;-12,79;-20,84;-15,17;;-11,19;-12,3;-4,23;-22,54;;-21,73;-16,79;-5,19;-5,46;-39,8;-13,52;-17,28;-11,97;-18,88;-25,54;-21,63;-10,48;-16,63;-5,61;-14,47;;-23,31;-4;-4;-9,07;-5,57;;;;-48;-32;-51;;;-28,66;-6,72;-6;-4;-17,87;-11,29;-692,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/11/20 0:00;Lunes;-26,69;-23,86;-32,97;;-5,08;-25,33;-22,66;-29,16;;-28,6;-5,84;-23,86;-39,79;-11,39;-23,15;-23,51;-4,88;-21,98;-28,32;-26,43;-28,31;-23,76;-19,81;-18,62;-32,74;-19,59;-25,98;-11,61;-19,62;-6,43;-21,7;;;-20,95;-16,55;;;-20;-12;;;;-7,81;-22,59;-36,77;;-6;-18,83;-5,5;-798,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/11/20 0:00;Martes;-31,48;-18,32;-21,47;-5,06;;-38,42;-29,01;-23,44;;-23,74;-10,25;-38,08;-21,56;-10,22;-34,78;-21,9;-9,45;-56,08;-58,62;-31,42;-22,19;-12,56;-24,16;-31,34;-12,9;-20,88;-31,73;-17,04;-26,75;-13,47;-22,04;;-12;-4,8;-14,25;;;-40;-24;-24;-24;;-4,26;-40,15;-17,99;-5;-5;-32,05;-20,61;-986,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/11/20 0:00;Miércoles;-10,7;-12,39;;-5,12;;-19,19;-16,34;-11,97;;-11,79;;-6,19;-17,38;;-16,08;-10,48;;-10,85;-27,01;-13,12;-17,21;-12,02;-19,15;-11,82;-18,94;-15,7;-4,64;-11,26;-20,33;-6,5;-16,07;-4;;-15,24;-10,31;;;;-12;-12;-12;;-1,12;-16,83;-12,33;;-1;-13,2;;-452,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1/12/20 0:00;Jueves;-5,56;-18,75;-11,25;-5,04;;-12,23;-6,01;-11,92;;;;;-11,54;-5,75;-11,03;-5,87;-5,68;-5,77;-16,59;;;-5,97;-5,18;-12,61;-6,23;-10,09;;;-6,68;;-10,48;-4;;;-4,58;;;;-24;;-12;;;-5,83;-12,07;-2;;-5,76;-10,78;-271,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2/12/20 0:00;Viernes;-15,27;-6,38;;;;-18,82;;-5,95;;-11,8;-6,25;-12,4;-10,69;-5,58;-5,71;;;-5,37;-10,89;-12,55;-11,55;-5,92;-4,51;-12,05;-6,59;-9,42;;;;;-5,8;;-4;;-4,74;;;;-4;-18;-25;;-1,3;-12,03;-6,18;-1;;-6,58;;-266,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3/12/20 0:00;Sábado;-15,8;-12,86;-15,85;-20,19;;-19,13;-19,79;-11,34;;;-5,23;-13,02;-28,07;-9,87;-22,97;-15,82;-5,23;-21,92;-16,11;-13,41;-5,97;-6,45;-13,92;;-12,61;-10,42;-5,41;-6,26;-6,68;-6,79;-11,43;-4;;-5,57;-5,07;;;-20;-30;;-24;;;-14,99;-11,34;-1;-2;-6,1;-5,46;-482,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4/12/20 0:00;Domingo;-5,3;-12,19;-15,48;;-5,07;-25,06;-10,65;-17,81;;-23,07;-5,91;-6,52;-6,07;;-5,74;-5,67;-4,91;-5,03;-15,86;-13,62;-11,36;-10,68;-4,74;-12,32;;-10,81;-11,22;-5,38;-6,6;-6,8;-5,67;-8;-4;-9,41;-16,57;;;;-12;-12;-36;;-3,47;-11,28;-10,93;-4;;-13,09;-10,94;-421,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/12/20 0:00;Lunes;-19,89;-17,96;-15,89;-5;;-26,78;-20,92;-23,81;;-17,25;-7,28;-25,88;-33,2;-10,92;-28,11;-21,99;-9,72;-22,19;-37,47;-13,44;-23,33;-18,79;-23,6;-18,15;-13,95;-10,27;-16,38;-17,51;-18,99;-6,37;-27,56;;;-14,83;-10,5;;;;-36;-12;-24;;-2,3;-33,66;-17,12;-3;-2;-19,91;-15,18;-743,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/12/20 0:00;Martes;-15,09;-31,57;-26,84;-5,04;;-30,92;-33,29;-29,28;;-17,66;-11,73;-25,86;-27,69;-10,37;-23,14;-15,94;;-32,28;-48,18;-19,51;-22,8;-18,31;-14,83;-17,82;-29,82;-32,16;-15,66;-10,84;-18,94;-6,4;-34,32;-4;-8;-9,35;-22,36;;;;-12;-28;-16;;-4,75;-38,2;-23,41;-3;-3;-19,64;-11,15;-829,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/12/20 0:00;Miércoles;-17,62;-36,9;-27,25;-10,14;-5,07;-25,22;-26,9;-24,01;;-16,95;-6,8;-12,25;-39,98;-5,42;-38,56;-27,18;-9,76;-43,72;-49,16;-32,93;-23;-31,62;-28,33;-23,89;-26,06;-16,4;-25;-5,85;-26;;-22,84;;-4;-18,87;-12,47;;;-20;-12;-12;-12;;-2,09;-31,23;-23,15;-6;-5;-19,11;-11,34;-874,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/12/20 0:00;Jueves;-19,07;-24,94;-20,14;-4,96;;-25,67;-15,76;-11,85;;-22,22;-5,04;-18,66;-34,13;-5,19;-33,87;-10,44;-4,92;-22,13;-32,38;-19,3;-23,91;-6,18;-28,11;-34,02;-25,68;-20,77;-25,76;-11,07;-6,58;-14,05;-21,99;;-4;-4,77;-10,11;;;-20;-24;;-24;;-2,37;-26,34;-17,02;-1;-4;-20,36;-10,55;-717,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/12/20 0:00;Viernes;-19,85;-19,09;-16,25;-15,1;;-18,98;-31,78;-17,64;;-19,43;;-14,09;-5,79;-5,25;-22,72;-11,2;;-5,13;-44,81;;-11,79;-12,64;-4,73;-23,48;-19,37;-15,32;-11,16;-5,74;-19,89;-6,95;-22,78;;;-10,3;-5,51;;;;;;;;;-11,36;-5,75;-3;-1;-25,94;-5,48;-489,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/12/20 0:00;Sábado;-4,94;-5,07;-11,18;-15,11;-5,17;-12,79;;-11,25;;-11,07;-5,99;-6,26;-16,28;;-11,43;-16,21;-10,22;-21,5;-16,62;-12,48;-13,05;;-14,42;-35,43;-25,88;-11,31;-15,31;-5,84;-12,91;;-5,32;-4;;-4,68;-10,83;;;;;-12;-24;;;-11,18;-17,57;;;;-11,4;-428,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/12/20 0:00;Domingo;-18,25;-25,17;-16,97;-25,24;-30,75;-24,5;-36,7;-17,38;;-5,71;-6,3;-24,06;-29,46;-5,26;-37,89;-15,52;;-22,45;-35,58;-5,81;-13,07;-19,26;-19,13;-12,45;-27,09;-17,14;-10,05;-17,92;-19,29;-12,72;-27,41;-4;-4;-9,9;-10,52;;;;-24;-14;-23;;-1,05;-15,91;-17,74;-1;-2;-25,62;;-731,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/12/20 0:00;Lunes;-15,55;-31,17;-10,72;-5,05;-10,03;-19,25;-25,98;-28,77;;-11,44;-16,31;-18,96;-29,79;-15,96;-27,32;-10,39;-10,46;-11,28;-33,9;-12,5;-24,48;-31,75;-19,32;-30,79;-27,72;-21,16;-15,9;-5,69;-17,93;-19,9;-16,45;-4;-4;-15,83;-16,02;;;;-12;-12;-36;;-1,1;-37,59;-23,37;-4;-5;-12,5;-16,3;-775,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/12/20 0:00;Martes;-29,22;-18,5;-22,09;-5,14;;-31,06;-14,69;-29,23;;-20,94;-11,13;-19,16;-31,22;-11,01;-21,22;-26,51;-14,98;-31,36;-36,7;-32,39;-23,43;-12,21;-18,26;-19,43;-20,72;-25,67;-21,13;-11,9;-19,32;;-32,16;;-4;-10,93;-16,12;;;;-12;-24;-12;;-3,26;-24,61;-16,94;-5;;-30,93;-10,79;-781,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/12/20 0:00;Miércoles;-10,41;-12,79;-11,04;-5,05;;-11,92;-17,39;;;-10,07;-5,5;-12,1;-6,21;-5,07;-10,4;-16,31;;-16,36;-22,29;-13,14;-18,58;-12,36;-14,49;-6,49;-33,7;-10,76;-5,75;-5,85;-6,33;-6,82;-11,03;;;-5,04;;;;;-18;-18;-12;;;-25,45;-5,51;;-3;-19,18;-5,13;-429,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/12/20 0:00;Jueves;-10,24;-11,86;-10,75;;;-12,09;-10,89;-11,84;;-11,55;-5,47;-6,31;-17,44;-5,18;-5,07;;-5,24;-10,38;-10,79;-5,83;-12,81;-10,67;-4,4;-19;-7;-10,03;-5,71;-11,43;;-6,94;-5,61;-3;;;-5,82;;;-39;-30;-10;-11;;-2,14;-15,9;-17,37;-3;-1;;-5,38;-388,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/12/20 0:00;Viernes;-9,65;;-10,87;-10,11;;-6,68;-10,13;-11,59;;-10,87;;-12,87;-11,67;-5,17;-15,75;-11,32;;-10,22;-16,97;-6,56;-5,45;-10,73;-14,03;-11,9;-13,24;-9,96;-5,34;;-18,99;-13,67;-15,39;;;-10,62;-5,5;;;-20;-12;;-24;;-3,08;-16,32;-12,01;-1;-1;-19,99;-9,59;-414,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/12/20 0:00;Sábado;-14,97;-24,87;-15,36;-20,28;-5,12;-12,01;-15,69;-16,5;;-5;;-18,88;-12,38;-5,08;-22,18;-14,27;-5,08;-10,23;-21,88;-12,32;-6,12;-5,74;-14,35;-12,82;-13,77;-10,41;-15,94;-12,05;-12,21;;-10,65;-4;;-11,01;-11,97;;;;;-12;-24;;-1,14;-11,1;-11,26;-1;-2;;-5,35;-460,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
