,date,temp,humidity,wind_speed,clouds_all,holiday,Sabor 1,Sabor 2,Sabor 3,Sabor 4,Sabor 5,Sabor 6,Sabor 7,Sabor 8,Sabor 9,Sabor 10,Sabor 11,Sabor 12,Sabor 13,Sabor 14,Sabor 15,Sabor 16,Sabor 17,Sabor 18,Sabor 19,Sabor 20,Sabor 21,Sabor 22,Sabor 23,Sabor 24,Sabor 25,Sabor 26,Sabor 27,Sabor 28,Sabor 29,Sabor 30,Sabor 31,Sabor 32,Sabor 33,Sabor 34,Sabor 35,Sabor 36,Sabor 37,Sabor 38,Sabor 39,Sabor 40,Sabor 41,Sabor 42,Sabor 43,Sabor 44,Sabor 45,Sabor 46,Sabor 47,Sabor 48,Sabor 49,Sabor 50,Sabor 51,Sabor 52,Sabor 53,Sabor 54,Sabor 55,Sabor 56,Sabor 57,Sabor 58,Sabor 59,Sabor 60,Sabor 61,Sabor 62,Sabor 63,Sabor 64,Sabor 65,Sabor 66,Sabor 67,Sabor 68,Sabor 69,Sabor 70,Sabor 71,Sabor 72,Sabor 73,Sabor 74,Sabor 75,Sabor 76,Sabor 77,Sabor 78,Sabor 79
883,2024-06-02,14.276666666666666,59.5,3.86,1.5,False,11.56,0.0,20.3,0.0,0.0,0.0,10.12,5.09,4.99,18.09,0.0,0.0,10.27,18.06,0.0,6.09,0.0,6.06,19.08,23.35,17.26,32.14,17.13,5.73,23.0,0.0,39.67,6.79,25.46,0.0,0.0,12.41,16.4,0.0,39.3,6.97,0.0,0.0,17.76,10.14,0.0,24.39,0.0,12.71,5.37,6.8,11.43,0.0,0.0,12.0,11.88,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,0.0,0.0,0.0,360.0,0.0,0.0,0.0,2.02,5.18,0.0,5.81,25.96,0.0,10.0,0.0,12.86,5.25
884,2024-06-03,8.928333333333333,58.0,2.57,0.0,False,16.63,5.82,5.6,0.0,0.0,0.0,10.1,10.23,18.46,40.39,12.21,0.0,19.42,11.5,0.0,5.37,0.0,11.82,11.57,21.73,0.0,23.48,4.94,5.01,17.58,0.0,23.38,6.5,24.99,0.0,0.0,19.52,11.24,5.29,19.42,20.68,0.0,0.0,5.78,17.29,11.42,6.43,0.0,12.76,5.45,0.0,19.53,0.0,0.0,12.0,6.08,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.84,0.0,0.0,120.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,16.21,25.84,0.0,0.0,20.0,0.0,0.0
885,2024-06-04,9.822916666666666,69.5,3.345,0.0,False,5.84,0.0,12.09,0.0,0.0,17.06,5.08,5.09,11.4,12.76,5.52,0.0,18.34,24.23,0.0,6.31,0.0,0.0,5.99,29.16,6.29,17.77,6.48,0.0,16.88,0.0,44.49,12.03,35.17,0.0,0.0,12.31,5.97,6.48,18.67,0.0,0.0,0.0,0.0,12.36,5.43,12.66,0.0,0.0,0.0,0.0,0.0,8.0,4.0,8.0,0.0,5.85,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,1260.0,0.0,0.0,0.0,120.0,0.0,0.0,120.0,0.0,0.0,1.03,1.03,29.87,17.22,0.0,40.0,50.0,12.49,5.62
886,2024-06-05,12.984166666666669,73.0,3.09,40.0,False,17.26,0.0,5.53,0.0,0.0,6.26,0.0,0.0,5.34,6.18,0.0,0.0,5.6,6.77,0.0,0.0,0.0,0.0,12.09,25.14,0.0,12.07,5.8,0.0,11.39,0.0,5.3,0.0,10.96,0.0,0.0,11.47,0.0,0.0,6.34,0.0,0.0,0.0,11.32,10.55,5.98,0.0,0.0,5.86,6.08,0.0,4.77,0.0,0.0,8.0,10.85,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,540.0,5.82,200.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15
887,2024-06-06,16.472083333333334,76.5,2.535,56.0,False,5.96,0.0,5.97,0.0,0.0,0.0,10.14,10.21,6.52,0.0,18.74,0.0,0.0,5.74,0.0,6.16,5.99,0.0,26.74,11.16,5.64,11.31,0.0,0.0,6.0,0.0,23.8,6.1,11.45,0.0,0.0,15.4,5.33,0.0,6.96,7.82,0.0,0.0,5.43,0.0,0.0,6.02,0.0,5.92,0.0,6.15,12.13,4.0,4.0,0.0,0.0,11.36,0.0,0.0,0.0,0.0,0.0,0.0,200.0,180.0,360.0,5.75,0.0,90.0,0.0,120.0,0.0,240.0,120.0,1.01,0.0,0.0,5.98,5.75,0.0,0.0,0.0,6.22,0.0
888,2024-06-07,19.82625,78.0,2.57,58.5,False,27.08,5.73,24.03,0.0,0.0,16.86,6.08,0.0,10.36,31.17,12.03,0.0,6.3,11.31,0.0,11.36,0.0,5.14,5.32,24.84,11.61,21.56,11.17,4.76,11.39,0.0,28.54,11.81,22.36,0.0,0.0,12.11,16.19,0.0,14.46,19.83,0.0,0.0,10.67,0.0,17.06,12.11,0.0,6.35,0.0,0.0,12.06,8.0,0.0,8.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,11.06,200.0,0.0,120.0,0.0,0.0,120.0,0.0,2.02,0.0,0.0,23.95,17.38,0.0,30.0,0.0,18.25,9.52
889,2024-06-08,22.079166666666666,71.0,3.6,0.0,False,0.0,4.32,17.28,0.0,0.0,0.0,0.0,0.0,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.79,0.0,0.0,0.0,5.08,0.0,0.0,0.0,5.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55,0.0,0.0,0.0,5.46,0.0,0.0,0.0,5.22,0.0,7.2,5.46,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93,0.0,0.0,0.0,0.0,0.0
890,2024-06-09,21.5475,68.5,5.14,0.0,False,10.78,9.54,28.9,0.0,0.0,16.34,5.07,0.0,19.97,23.62,5.31,0.0,18.52,0.0,5.21,14.74,0.0,5.78,17.87,28.41,22.66,27.29,14.55,14.65,15.56,5.39,31.21,18.57,17.06,0.0,0.0,22.46,18.68,0.0,12.58,6.62,0.0,0.0,11.48,4.33,5.28,12.66,0.0,6.2,22.43,0.0,10.41,0.0,0.0,4.0,5.45,5.04,0.0,0.0,0.0,0.0,0.0,0.0,400.0,180.0,360.0,11.08,0.0,0.0,0.0,0.0,0.0,0.0,120.0,3.12,1.01,2.14,23.26,18.26,21.96,30.0,10.0,6.71,9.29
891,2024-06-10,15.881666666666668,56.0,2.805,0.0,False,31.82,9.36,43.45,0.0,0.0,28.84,5.04,5.1,12.68,30.49,25.13,0.0,35.93,29.74,0.0,22.84,5.75,13.14,24.71,40.02,5.64,28.21,5.23,10.92,28.03,12.57,60.01,31.55,48.71,0.0,0.0,36.31,32.35,0.0,31.43,20.79,0.0,0.0,38.06,15.8,26.37,6.45,6.15,13.31,18.61,7.62,17.16,4.0,4.0,4.0,5.16,10.21,5.86,0.0,0.0,0.0,180.0,600.0,600.0,180.0,540.0,18.03,200.0,130.0,0.0,240.0,0.0,0.0,0.0,1.0,2.06,2.03,35.83,16.97,30.77,60.0,20.0,18.23,14.78
892,2024-06-11,15.4,78.0,3.09,30.0,False,5.05,0.0,5.82,0.0,0.0,4.16,0.0,0.0,0.0,12.73,13.79,0.0,28.3,6.4,0.0,4.76,10.3,0.0,0.0,17.84,0.0,10.37,8.97,11.02,11.18,0.0,16.8,5.84,11.13,0.0,0.0,11.36,13.89,0.0,5.72,15.19,0.0,0.0,5.52,0.0,12.06,0.0,0.0,0.0,6.19,6.5,11.35,4.0,4.0,0.0,5.47,10.31,5.8,0.0,0.0,0.0,360.0,0.0,0.0,180.0,360.0,5.84,0.0,90.0,0.0,240.0,0.0,0.0,0.0,1.01,1.02,0.0,5.97,6.66,11.34,70.0,0.0,0.0,10.62
893,2024-06-12,19.11,79.5,1.8,76.0,False,5.76,0.0,11.21,0.0,0.0,12.72,0.0,10.68,11.03,13.47,5.65,0.0,11.6,11.83,0.0,5.77,5.05,0.0,6.64,18.1,13.03,27.05,10.45,5.78,26.58,5.58,25.78,12.55,12.47,0.0,0.0,10.64,16.79,0.0,30.46,14.74,0.0,0.0,6.4,18.06,10.75,12.23,0.0,14.04,6.39,12.71,24.47,0.0,0.0,0.0,4.95,4.98,7.52,0.0,0.0,0.0,0.0,0.0,0.0,160.0,160.0,10.41,200.0,0.0,0.0,120.0,0.0,0.0,0.0,1.0,1.01,0.0,31.96,6.27,24.84,40.0,50.0,13.6,4.98
894,2024-06-13,24.29625,58.5,7.2,0.0,False,16.05,5.93,5.94,0.0,0.0,19.45,5.08,5.11,13.58,5.61,0.0,0.0,11.95,17.5,0.0,6.29,0.0,0.0,11.87,17.45,6.37,18.42,9.29,0.0,6.35,0.0,11.75,12.52,23.4,0.0,27.0,5.63,6.09,5.9,24.9,7.37,0.0,0.0,10.51,21.73,12.06,11.7,0.0,0.0,6.19,6.74,6.09,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,400.0,180.0,0.0,5.78,400.0,0.0,0.0,360.0,0.0,0.0,120.0,1.02,1.04,0.0,19.04,6.45,0.0,10.0,0.0,5.82,20.45
895,2024-06-14,20.474166666666665,64.0,4.63,14.0,False,28.59,0.0,24.65,0.0,0.0,6.4,25.34,5.12,0.0,17.22,11.19,0.0,6.85,5.45,0.0,5.85,5.03,10.72,13.23,17.36,5.98,22.28,15.7,0.0,11.29,0.0,23.9,20.1,12.38,0.0,0.0,17.66,27.01,0.0,12.64,12.19,0.0,0.0,5.67,0.0,5.39,0.0,0.0,6.02,5.89,0.0,12.34,0.0,0.0,8.0,12.34,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,240.0,2.04,2.07,2.01,5.71,12.1,0.0,0.0,20.0,12.47,0.0
896,2024-06-15,15.70625,50.5,1.115,5.5,False,15.65,0.0,12.59,0.0,0.0,21.67,5.11,5.07,12.02,24.11,5.58,0.0,18.1,4.96,0.0,12.52,0.0,11.11,12.52,37.5,6.37,16.79,15.84,11.01,23.25,0.0,36.18,24.83,18.48,0.0,0.0,29.93,0.0,0.0,13.45,13.28,0.0,0.0,5.72,11.78,5.45,11.81,0.0,11.5,10.46,0.0,18.18,8.0,4.0,4.0,0.0,5.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,11.3,200.0,0.0,0.0,120.0,0.0,120.0,0.0,4.05,2.07,2.03,22.77,23.32,0.0,10.0,0.0,6.17,0.0
897,2024-06-16,15.413333333333334,54.0,3.345,0.0,False,31.49,6.02,22.96,0.0,0.0,11.94,0.0,0.0,10.92,29.3,41.33,0.0,30.23,12.55,0.0,12.06,5.27,12.61,18.15,30.88,6.45,34.51,17.25,18.28,33.67,0.0,46.67,13.01,24.14,0.0,0.0,10.45,27.33,0.0,30.61,27.85,0.0,0.0,20.15,11.51,18.55,6.45,0.0,17.35,11.76,11.68,24.9,12.0,4.0,20.0,10.6,10.53,0.0,0.0,0.0,200.0,0.0,0.0,200.0,0.0,360.0,18.07,0.0,450.0,120.0,240.0,120.0,240.0,120.0,8.16,11.32,13.3,17.08,18.44,0.0,70.0,90.0,10.91,10.76
898,2024-06-17,13.716666666666669,69.5,1.44,26.0,True,5.56,0.0,22.87,0.0,0.0,6.3,0.0,5.11,4.7,23.02,6.52,0.0,0.0,0.0,0.0,11.56,0.0,5.53,6.57,11.54,6.5,26.82,0.0,0.0,22.81,0.0,22.11,24.55,11.87,0.0,0.0,6.13,4.91,6.17,12.04,14.13,0.0,0.0,5.6,0.0,15.49,0.0,0.0,17.82,5.24,6.65,0.0,8.0,4.0,4.0,0.0,6.21,0.0,0.0,0.0,300.0,0.0,0.0,510.0,720.0,360.0,18.27,200.0,180.0,120.0,120.0,120.0,0.0,0.0,2.03,2.06,2.03,17.82,24.85,0.0,30.0,30.0,0.0,10.85
899,2024-06-18,16.86375,77.5,2.06,100.0,False,0.0,0.0,0.0,0.0,0.0,5.55,15.11,0.0,12.17,6.68,5.57,0.0,0.0,5.61,0.0,5.47,0.0,5.25,0.0,0.0,0.0,5.85,5.09,5.57,5.51,0.0,0.0,0.0,5.39,0.0,0.0,5.94,20.7,6.09,18.14,6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04,5.21,7.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,180.0,5.75,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,2.02,11.95,0.0,0.0,0.0,10.0,6.43,0.0
900,2024-06-19,16.544999999999998,74.5,2.23,34.0,False,5.33,0.0,6.1,0.0,0.0,18.41,15.09,5.14,11.96,5.64,5.15,0.0,19.66,5.48,0.0,6.3,0.0,5.13,6.54,18.63,5.77,11.08,5.14,0.0,0.0,0.0,28.72,6.63,18.3,0.0,0.0,11.73,0.0,4.9,6.03,0.0,0.0,0.0,11.36,0.0,6.0,12.58,0.0,0.0,0.0,0.0,17.51,0.0,0.0,4.0,4.72,5.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,12.65,0.0,0.0,0.0,120.0,0.0,0.0,0.0,1.01,1.02,0.0,11.12,5.9,0.0,10.0,0.0,6.11,5.25
901,2024-06-20,13.446666666666664,56.0,4.115,0.0,True,16.61,0.0,16.53,0.0,27.0,18.48,15.09,10.23,11.04,30.22,10.84,0.0,12.01,11.4,0.0,11.68,0.0,5.36,6.2,39.22,18.39,21.53,4.69,0.0,23.15,0.0,39.69,19.31,18.05,0.0,0.0,13.0,9.75,0.0,18.87,13.74,0.0,0.0,5.84,17.02,11.35,6.05,0.0,6.04,11.81,0.0,6.17,8.0,4.0,16.0,9.97,17.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,540.0,17.42,0.0,0.0,0.0,240.0,240.0,120.0,120.0,2.03,0.0,0.0,28.67,11.84,0.0,10.0,10.0,30.9,9.85
902,2024-06-21,16.539736842105263,83.0,3.09,100.0,True,33.53,17.63,34.17,0.0,0.0,31.22,15.27,5.09,5.16,42.36,16.87,0.0,42.44,40.32,0.0,16.38,5.53,27.64,38.99,34.47,10.69,34.56,17.04,11.5,17.05,0.0,43.86,24.9,46.37,0.0,0.0,29.02,9.64,0.0,24.9,33.22,0.0,0.0,24.64,22.72,17.97,6.2,0.0,13.17,10.56,6.46,24.46,12.0,4.0,12.0,17.78,19.93,0.0,0.0,0.0,0.0,0.0,0.0,200.0,540.0,360.0,35.35,0.0,0.0,120.0,120.0,120.0,120.0,240.0,3.06,1.03,2.04,16.06,23.68,0.0,10.0,20.0,28.05,10.6
903,2024-06-22,18.6603125,82.5,2.57,100.0,False,26.11,0.0,27.86,0.0,0.0,18.07,10.08,0.0,28.84,36.07,29.61,0.0,24.52,6.42,0.0,11.3,0.0,17.35,26.61,40.69,5.67,34.56,14.64,12.07,21.92,0.0,55.92,43.4,33.04,0.0,0.0,27.28,21.64,0.0,19.02,0.0,0.0,0.0,15.8,11.83,16.54,25.62,0.0,13.02,23.86,13.46,5.76,0.0,0.0,16.0,4.44,4.53,0.0,0.0,0.0,400.0,0.0,0.0,200.0,0.0,0.0,17.17,0.0,0.0,0.0,0.0,120.0,240.0,120.0,0.0,4.13,0.0,36.59,31.85,0.0,30.0,40.0,6.17,14.9
904,2024-06-23,13.25125,78.0,4.63,70.0,False,20.88,0.0,17.23,0.0,0.0,28.95,5.03,10.14,11.75,12.18,17.93,0.0,11.82,5.56,0.0,11.14,0.0,17.57,13.12,16.79,5.66,28.18,10.39,0.0,21.96,0.0,44.29,12.35,22.85,0.0,0.0,15.62,14.1,0.0,24.39,19.74,0.0,270.0,11.34,10.01,6.24,6.01,0.0,24.64,0.0,5.94,29.69,8.0,0.0,12.0,19.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,360.0,23.54,0.0,0.0,0.0,360.0,120.0,120.0,0.0,1.02,1.01,3.11,23.64,19.28,0.0,0.0,20.0,21.1,4.69
905,2024-06-24,9.132083333333332,69.0,3.09,0.0,False,10.93,0.0,10.41,0.0,0.0,24.45,15.1,15.42,7.18,18.15,6.27,0.0,12.59,0.0,0.0,17.46,0.0,10.69,13.02,12.27,5.19,29.14,5.09,0.0,5.34,0.0,22.3,18.03,0.0,0.0,0.0,12.85,0.0,0.0,11.68,7.43,0.0,0.0,5.11,11.78,0.0,5.52,0.0,6.08,5.54,0.0,10.83,8.0,8.0,8.0,0.0,5.55,0.0,0.0,0.0,200.0,0.0,0.0,400.0,0.0,720.0,17.79,290.0,60.0,140.0,240.0,120.0,240.0,120.0,1.01,0.0,1.02,6.02,18.45,0.0,0.0,10.0,6.38,0.0
906,2024-06-25,8.448333333333332,77.0,2.665,72.5,False,6.16,0.0,6.27,0.0,0.0,17.62,5.03,15.25,16.99,11.98,0.0,0.0,11.62,5.61,0.0,4.73,0.0,11.19,6.93,16.71,6.06,5.82,5.14,6.05,4.8,0.0,15.96,6.19,28.58,0.0,0.0,5.13,9.78,5.86,13.5,0.0,0.0,0.0,5.63,0.0,5.89,6.11,0.0,0.0,11.25,0.0,6.19,4.0,0.0,4.0,12.75,6.16,0.0,0.0,0.0,200.0,0.0,0.0,0.0,180.0,180.0,12.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,1.04,0.0,0.0,12.71,0.0,0.0,10.0,11.84,0.0
907,2024-06-26,9.73875,81.0,2.445,0.0,False,10.19,0.0,15.52,0.0,2.0,11.82,5.11,5.19,5.03,5.56,6.46,27.0,24.41,5.62,0.0,5.75,0.0,5.3,0.0,11.55,0.0,22.3,5.82,10.7,5.73,0.0,5.22,6.09,22.1,0.0,26.0,6.43,4.66,0.0,6.21,0.0,0.0,250.0,6.05,5.9,0.0,0.0,0.0,6.13,5.1,0.0,6.37,0.0,0.0,0.0,0.0,4.71,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,180.0,10.84,200.0,90.0,0.0,120.0,0.0,120.0,240.0,0.0,0.0,1.01,12.78,6.02,0.0,0.0,0.0,0.0,0.0
908,2024-06-27,14.10125,63.0,4.375,0.0,False,16.69,0.0,0.0,0.0,0.0,11.72,20.22,15.47,11.49,28.27,5.55,0.0,0.0,0.0,0.0,5.53,0.0,11.23,32.21,17.33,16.97,15.79,5.32,0.0,16.64,0.0,16.3,0.0,21.95,0.0,0.0,11.72,0.0,0.0,12.1,13.94,0.0,0.0,5.65,22.41,17.17,5.69,0.0,0.0,4.81,0.0,18.33,8.0,0.0,8.0,4.75,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,180.0,5.13,0.0,180.0,120.0,120.0,0.0,240.0,0.0,0.0,0.0,1.02,11.29,12.99,0.0,10.0,0.0,6.38,10.53
909,2024-06-28,11.772083333333333,52.5,4.885,0.0,False,5.13,0.0,5.1,0.0,0.0,9.68,5.11,0.0,20.18,11.37,6.21,0.0,6.84,0.0,0.0,0.0,0.0,5.61,5.88,17.38,6.03,9.87,5.12,0.0,10.47,0.0,23.53,17.62,10.41,0.0,27.0,5.63,12.71,0.0,12.83,6.47,0.0,0.0,5.12,0.0,0.0,6.56,0.0,6.14,10.05,0.0,5.89,4.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,21.89,0.0,0.0,0.0,360.0,0.0,120.0,0.0,1.02,1.02,0.0,6.2,17.37,0.0,30.0,30.0,13.11,5.02
910,2024-06-29,7.703333333333333,52.0,2.675,0.0,False,10.55,6.52,23.34,0.0,0.0,15.64,10.07,5.07,11.94,36.09,11.75,0.0,24.42,5.48,0.0,5.98,0.0,22.0,12.13,23.98,5.62,27.47,13.27,10.65,19.97,0.0,44.31,34.85,40.49,0.0,0.0,25.53,4.83,5.97,24.81,19.69,0.0,0.0,22.59,9.87,11.05,6.21,0.0,17.12,6.57,6.24,11.5,0.0,8.0,8.0,35.41,17.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,17.14,200.0,180.0,120.0,0.0,0.0,0.0,240.0,0.0,1.03,2.05,44.99,29.76,0.0,20.0,20.0,6.68,9.64
911,2024-06-30,9.367916666666668,48.0,2.725,0.0,False,29.6,6.06,17.42,0.0,0.0,0.0,0.0,5.2,12.56,17.36,11.79,27.0,10.5,21.06,0.0,5.96,5.14,5.57,18.39,24.3,5.81,21.52,10.26,5.65,16.56,0.0,38.25,12.6,5.49,0.0,0.0,18.19,19.66,0.0,18.63,6.5,0.0,270.0,15.9,11.91,10.43,12.76,0.0,0.0,0.0,0.0,25.24,4.0,16.0,4.0,0.0,5.56,0.0,0.0,0.0,200.0,0.0,0.0,0.0,360.0,540.0,10.87,200.0,90.0,240.0,360.0,240.0,120.0,240.0,1.09,0.0,0.0,13.47,28.98,0.0,30.0,10.0,19.99,0.0
912,2024-07-01,12.289583333333333,48.5,1.84,0.0,False,22.0,5.8,47.33,0.0,0.0,0.0,10.07,5.06,17.86,48.8,23.16,0.0,46.67,6.71,0.0,12.75,11.03,29.18,38.97,66.14,0.0,43.86,17.73,11.42,23.4,0.0,35.89,25.22,39.14,0.0,0.0,30.57,26.01,17.38,45.38,41.14,0.0,0.0,30.52,18.27,21.92,26.54,0.0,31.92,12.08,6.32,12.64,8.0,4.0,4.0,4.42,17.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,2.02,3.11,2.04,48.9,31.96,0.0,30.0,30.0,13.34,14.85
913,2024-07-02,13.29,63.5,2.7,0.0,False,21.04,10.5,20.58,0.0,0.0,0.0,0.0,0.0,12.23,17.6,5.26,27.0,27.23,12.22,0.0,12.8,5.92,5.31,0.0,21.81,5.51,28.03,0.0,5.69,23.92,0.0,29.05,27.04,12.48,0.0,0.0,4.95,0.0,0.0,19.04,6.06,0.0,0.0,11.49,19.99,30.19,18.99,0.0,18.69,5.26,6.98,12.81,4.0,0.0,0.0,10.4,5.9,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,360.0,5.77,0.0,180.0,0.0,0.0,0.0,0.0,120.0,1.03,2.05,0.0,22.62,24.7,0.0,20.0,30.0,13.08,15.57
914,2024-07-03,11.470833333333331,47.5,2.57,0.0,False,0.0,0.0,10.88,0.0,0.0,0.0,20.01,15.37,6.04,11.62,10.75,0.0,17.29,16.76,0.0,16.82,0.0,5.61,13.2,29.29,0.0,11.7,10.21,11.64,11.41,0.0,11.86,6.6,6.5,0.0,27.0,20.57,9.75,4.37,19.82,21.47,0.0,0.0,11.36,0.0,11.01,0.0,0.0,17.93,6.94,7.25,6.05,12.0,8.0,12.0,9.88,5.22,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,540.0,0.0,0.0,0.0,120.0,240.0,0.0,0.0,240.0,3.03,2.04,1.04,24.14,6.51,0.0,0.0,20.0,6.34,11.7
915,2024-07-04,9.453333333333331,55.5,2.38,77.5,False,32.26,12.46,17.75,0.0,0.0,16.56,0.0,0.0,17.71,11.57,26.61,0.0,19.57,5.82,0.0,12.45,10.36,11.74,24.42,35.19,12.0,27.69,21.14,11.67,28.44,0.0,45.96,30.63,18.87,0.0,0.0,24.62,22.76,0.0,30.47,26.85,0.0,0.0,16.4,19.3,24.34,19.45,0.0,25.34,6.33,6.86,30.92,4.0,8.0,16.0,11.67,15.9,0.0,0.0,0.0,200.0,0.0,0.0,200.0,540.0,180.0,29.04,200.0,90.0,120.0,360.0,0.0,240.0,120.0,3.05,3.08,4.09,36.44,24.66,0.0,10.0,40.0,6.27,16.28
916,2024-07-05,7.497916666666666,35.0,2.175,0.0,False,5.84,0.0,6.01,0.0,0.0,5.77,5.01,5.09,0.0,5.71,0.0,0.0,5.66,5.83,0.0,18.68,4.89,6.5,12.37,11.51,5.21,11.11,10.43,0.0,11.52,0.0,17.07,6.86,12.39,0.0,0.0,0.0,6.04,0.0,6.33,7.27,0.0,0.0,0.0,10.78,5.83,0.0,0.0,6.34,6.82,6.27,12.94,8.0,0.0,8.0,0.0,6.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,5.79,0.0,90.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,17.88,5.86,0.0,0.0,20.0,0.0,0.0
917,2024-07-06,5.152083333333334,47.0,2.005,0.0,False,5.46,0.0,6.39,0.0,54.0,17.6,0.0,5.12,5.8,12.32,6.6,0.0,17.33,5.35,0.0,12.3,0.0,12.23,13.73,11.71,0.0,11.64,5.33,5.4,11.86,0.0,26.23,12.37,17.18,0.0,27.0,12.52,0.0,0.0,19.02,21.35,0.0,270.0,11.96,11.37,11.51,6.35,0.0,5.93,0.0,6.45,6.78,4.0,0.0,13.0,0.0,4.73,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,11.16,0.0,0.0,0.0,240.0,120.0,240.0,0.0,1.02,1.03,0.0,16.6,12.02,0.0,30.0,0.0,12.57,5.4
918,2024-07-07,7.502083333333334,45.5,2.57,0.0,False,16.75,0.0,15.96,0.0,0.0,33.84,5.03,10.2,12.0,24.85,18.19,0.0,16.39,6.54,0.0,11.6,4.7,5.79,25.2,36.78,0.0,38.59,10.29,0.0,28.15,0.0,32.97,33.75,23.57,0.0,0.0,24.14,15.88,0.0,26.37,20.2,0.0,0.0,16.11,17.1,5.43,6.4,0.0,11.65,14.4,6.72,24.7,16.0,4.0,4.0,10.95,10.57,0.0,0.0,0.0,200.0,0.0,0.0,200.0,360.0,360.0,17.59,600.0,0.0,0.0,120.0,0.0,360.0,120.0,0.0,3.1,3.04,17.94,35.22,0.0,50.0,10.0,11.46,14.39
919,2024-07-08,5.57125,51.5,2.06,3.0,False,5.84,0.0,0.0,0.0,0.0,12.28,0.0,0.0,5.26,5.54,5.33,0.0,0.0,5.72,0.0,16.6,0.0,0.0,0.0,5.58,0.0,17.0,0.0,0.0,11.07,0.0,17.23,18.06,5.11,0.0,0.0,11.12,4.67,0.0,11.76,0.0,0.0,0.0,15.06,5.52,5.34,0.0,0.0,0.0,5.48,0.0,0.0,4.0,0.0,4.0,0.0,6.43,0.0,0.0,0.0,200.0,0.0,0.0,200.0,360.0,180.0,0.0,200.0,0.0,0.0,120.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,6.67,0.0,0.0,0.0,11.47,9.31
920,2024-07-09,4.977916666666666,51.5,2.06,0.0,True,10.78,0.0,35.59,0.0,0.0,17.27,10.08,5.11,16.68,17.01,27.74,0.0,26.6,10.32,11.32,14.92,11.23,10.67,25.15,16.91,11.82,33.12,15.81,0.0,32.09,10.91,38.75,25.25,29.5,0.0,0.0,14.75,19.38,0.0,36.7,21.26,0.0,0.0,17.13,6.63,10.84,12.03,6.03,16.06,6.65,6.39,27.6,0.0,4.0,0.0,17.02,9.91,0.0,0.0,0.0,0.0,0.0,0.0,200.0,360.0,360.0,12.26,0.0,0.0,0.0,0.0,0.0,0.0,120.0,1.02,4.14,3.08,29.84,24.11,10.25,20.0,10.0,24.35,9.33
