rain_1h;temp;dew_point;feels_like;temp_min;temp_max;pressure;humidity;wind_speed;wind_deg;wind_gust;clouds_all;Dia Semana_Domingo;Dia Semana_Jueves;Dia Semana_Lunes;Dia Semana_Martes;Dia Semana_Miércoles;Dia Semana_Sábado;Dia Semana_Viernes;weather_main_Clear;weather_main_Clouds;weather_main_Drizzle;weather_main_Mist;weather_main_Rain;weather_description_broken clouds;weather_description_few clouds;weather_description_fog;weather_description_heavy intensity rain;weather_description_light intensity drizzle;weather_description_light rain;weather_description_mist;weather_description_moderate rain;weather_description_overcast clouds;weather_description_scattered clouds;weather_description_sky is clear;weather_description_thunderstorm with light rain;weather_description_thunderstorm with rain;Estacion_Invierno;Estacion_Otoño;Estacion_Primavera;Estacion_Verano;EsFeriado;Sabor 1;Sabor 2;Sabor 3;Sabor 4;Sabor 5;Sabor 6;Sabor 7;Sabor 8;Sabor 9;Sabor 10;Sabor 11;Sabor 12;Sabor 13;Sabor 14;Sabor 15;Sabor 16;Sabor 17;Sabor 18;Sabor 19;Sabor 20;Sabor 21;Sabor 22;Sabor 23;Sabor 24;Sabor 25;Sabor 26;Sabor 27;Sabor 28;Sabor 29;Sabor 30;Sabor 31;Sabor 32;Sabor 33;Sabor 34;Sabor 35;Sabor 36;Sabor 37;Sabor 38;Sabor 39;Sabor 40;Sabor 41;Sabor 42;Sabor 43;Sabor 44;Sabor 45;Sabor 46;Sabor 47;Sabor 48;Sabor 49;Sabor 50;Sabor 51;Sabor 52;Sabor 53;Sabor 54;Sabor 55;Sabor 56;Sabor 57;Sabor 58;Sabor 59;Sabor 60;Sabor 61;Sabor 62;Sabor 63;Sabor 64;Sabor 65;Sabor 66;Sabor 67;Sabor 68;Sabor 69;Sabor 70;Sabor 71;Sabor 72;Sabor 73;Sabor 74;Sabor 75;Sabor 76;Sabor 77;Sabor 78;Sabor 79
1.52;0.1296799616658599;0.2296991604706067;0.12764786138161535;0.23948220064724926;0.1270919233567793;0.2507477860291508;0.46153846153846156;1.9941417691857055;0.10025062656641603;-1.7052705562160264;3.75;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;11.94;0.0;12.6;0.0;0.0;0.0;5.03;0.0;6.32;5.71;9.22;0.0;12.14;5.94;0.0;5.38;0.0;5.17;19.93;6.63;0.0;5.12;10.4;0.0;6.25;11.77;5.76;6.77;5.98;0.0;27.0;17.02;15.48;0.0;12.05;13.11;0.0;0.0;5.22;6.3;11.2;0.0;0.0;6.72;0.0;0.0;20.5;4.0;4.0;0.0;10.22;0.0;0.0;0.0;0.0;0.0;180.0;0.0;400.0;0.0;0.0;11.91;0.0;270.0;0.0;120.0;0.0;0.0;0.0;0.0;0.0;1.02;17.1;18.06;12.16;20.0;40.0;5.96;0.0
0.0;0.22756091642245888;0.38390428515917074;0.23350652810165082;-0.08522114347357057;0.28910987145282574;0.09848695444977519;0.6410256410256411;-0.3186877562975982;-0.3007518796992481;0.2863327426482132;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.61;11.17;0.0;0.0;24.13;5.09;10.25;6.31;24.54;26.98;0.0;6.29;5.5;6.78;11.23;12.19;0.0;12.75;5.19;6.16;22.31;0.0;0.0;6.25;6.71;27.74;6.84;17.56;0.0;0.0;11.41;0.0;0.0;18.78;6.41;0.0;0.0;5.25;0.0;0.0;6.28;0.0;18.21;5.38;0.0;5.25;0.0;0.0;0.0;4.98;5.44;6.51;0.0;0.0;0.0;0.0;0.0;200.0;180.0;180.0;10.01;0.0;0.0;0.0;0.0;120.0;0.0;0.0;0.0;0.0;0.0;5.73;5.87;5.55;0.0;10.0;12.8;5.15
2.44;-0.07522318321533383;0.333205983483704;-0.04835950347919277;0.11974110032362473;-0.3744845985932574;-0.03306347756528724;0.6153846153846154;1.3661394258933799;-0.3007518796992481;-1.7052705562160264;4.75;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.06;9.07;5.56;0.0;0.0;0.0;20.16;4.89;13.07;0.0;6.35;0.0;0.0;5.62;5.75;5.41;10.06;0.0;0.0;12.97;0.0;10.87;0.0;0.0;0.0;0.0;11.31;19.12;5.8;0.0;0.0;17.18;4.96;0.0;6.12;0.0;0.0;0.0;10.42;18.75;12.38;6.0;5.33;11.37;5.22;0.0;10.16;0.0;0.0;0.0;9.47;0.0;6.63;0.0;200.0;0.0;0.0;0.0;200.0;180.0;0.0;11.02;0.0;90.0;120.0;240.0;120.0;240.0;240.0;1.03;2.06;0.0;12.17;5.84;0.0;0.0;10.0;5.79;5.23
0.0;0.0010396534160130265;0.19234181135024575;0.0069836896949694634;0.009708737864077846;0.1872422992966287;0.3157054039862401;0.6153846153846154;-0.517867603983597;0.8020050125313283;-1.7052705562160264;2.65;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;10.09;0.0;19.57;0.0;0.0;20.27;10.1;10.27;6.19;5.76;10.3;0.0;5.81;12.34;0.0;11.64;0.0;10.19;6.14;20.12;0.0;21.07;5.44;6.33;29.0;0.0;24.17;6.27;17.66;0.0;0.0;11.69;15.35;0.0;17.45;14.4;0.0;0.0;9.9;5.39;5.92;6.27;0.0;0.0;0.0;0.0;10.35;0.0;0.0;6.0;11.07;10.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;180.0;540.0;6.33;0.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.02;11.46;0.0;5.68;10.0;0.0;12.12;10.56
0.0;0.2835691646680438;0.3466462906907259;0.27749556086327304;0.022653721682847988;0.30463254911472243;-0.1329573885072086;0.23076923076923078;-0.21558289396602245;-0.5012531328320802;-1.7052705562160264;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;36.61;0.0;40.18;0.0;0.0;29.63;20.09;9.99;24.34;41.18;20.11;0.0;48.73;22.2;19.22;27.11;0.0;15.57;18.46;50.33;29.26;32.34;16.41;4.59;40.94;19.3;53.12;26.27;35.6;0.0;0.0;39.79;25.69;10.25;42.14;42.12;0.0;0.0;33.14;18.29;22.17;32.34;0.0;25.67;10.69;6.16;32.08;0.0;0.0;8.0;19.47;15.29;0.0;0.0;0.0;0.0;0.0;400.0;0.0;180.0;360.0;40.1;200.0;270.0;0.0;360.0;0.0;240.0;0.0;5.03;4.12;3.04;47.52;48.26;39.7;90.0;50.0;11.63;10.1
0.0;0.47052939792488147;0.3327945455079788;0.45929554885534796;0.11974110032362473;0.5588163958282807;-0.8913069377705555;-0.10256410256410256;1.3614528412419449;-0.5513784461152882;-1.7052705562160264;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;43.89;15.29;21.97;0.0;0.0;30.18;10.08;10.23;13.57;21.55;32.45;0.0;11.32;11.56;18.85;5.04;4.6;22.39;25.64;40.33;11.74;47.84;30.62;5.83;42.01;11.88;91.82;26.3;35.75;0.0;0.0;33.25;29.29;0.0;42.25;27.42;0.0;0.0;10.39;29.13;19.89;21.37;0.0;6.33;21.8;0.0;27.61;20.0;12.0;28.0;10.84;5.36;12.47;0.0;0.0;0.0;360.0;0.0;400.0;360.0;540.0;10.94;200.0;360.0;0.0;240.0;120.0;120.0;240.0;6.07;10.29;7.11;42.33;30.48;17.61;100.0;30.0;17.39;10.07
0.0;0.8808574430685048;0.7984051880369508;0.9521808531561863;0.8392664509169365;0.827552752849867;-0.6844843334260088;-0.02564102564102564;0.7217340363210308;-0.7518796992481203;-1.7052705562160264;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.65;4.9;17.78;0.0;27.0;11.06;15.11;5.11;24.57;10.86;5.64;27.0;12.66;6.05;6.46;0.0;5.25;5.27;19.43;22.02;0.0;4.96;0.0;0.0;27.49;0.0;11.1;7.11;5.87;0.0;0.0;11.68;14.79;4.73;6.01;8.15;0.0;270.0;11.17;4.76;12.89;0.0;0.0;11.75;0.0;13.68;5.19;4.0;4.0;0.0;5.28;4.94;6.35;0.0;0.0;0.0;180.0;200.0;200.0;180.0;180.0;12.11;200.0;90.0;0.0;0.0;0.0;120.0;0.0;2.01;2.05;3.04;12.18;6.01;17.47;20.0;20.0;0.0;0.0
6.02;0.8784716602057873;1.002632027507567;1.0122765162938572;0.9687162891046387;0.6665049721076884;-0.19835272626187297;0.20512820512820512;0.1101347393087287;-0.3007518796992481;-1.7052705562160264;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;10.05;0.0;10.86;0.0;0.0;24.09;5.05;0.0;0.0;11.81;20.68;0.0;5.62;0.0;0.0;5.45;0.0;0.0;6.1;24.43;6.42;21.64;6.02;0.0;0.0;6.71;19.07;6.97;11.32;0.0;0.0;4.88;9.74;0.0;23.36;6.78;0.0;0.0;20.74;12.89;18.34;6.42;0.0;6.32;9.95;0.0;26.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;360.0;540.0;5.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.06;2.03;24.09;19.06;6.09;30.0;0.0;5.61;6.15
3.04;0.28418014582247836;0.6499827479049859;0.3019339123975079;0.7184466019417476;0.10962891098714521;-0.9493048109465285;0.717948717948718;2.205038078500293;0.8020050125313283;-1.7052705562160264;4.45;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.58;6.22;0.0;0.0;5.61;0.0;0.0;4.49;21.99;11.43;0.0;23.6;6.37;11.96;11.51;11.36;22.94;27.35;11.5;6.4;5.45;5.52;0.0;17.32;0.0;24.09;13.3;34.09;0.0;0.0;5.79;0.0;0.0;17.84;7.46;0.0;0.0;0.0;5.48;5.78;12.84;0.0;26.3;6.2;0.0;5.72;8.0;0.0;4.0;11.36;9.87;0.0;0.0;600.0;0.0;360.0;200.0;200.0;540.0;0.0;5.82;0.0;0.0;0.0;0.0;0.0;120.0;360.0;1.03;3.1;1.01;0.0;0.0;18.3;30.0;10.0;5.61;5.08
1.0;-0.007032618334045353;0.25217229455040585;0.005024301260507053;0.11974110032362473;-0.0834343924326946;-1.3288704068260397;0.7948717948717948;2.2893966022261276;1.0025062656641603;-1.7052705562160264;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.95;4.57;12.51;0.0;0.0;6.75;20.22;4.83;12.62;16.32;9.94;0.0;5.94;10.75;0.0;0.0;5.5;5.57;12.47;5.62;6.28;9.97;10.61;30.02;14.93;0.0;17.38;20.25;11.5;0.0;0.0;16.87;9.08;5.33;11.99;7.5;0.0;0.0;16.24;6.57;0.0;6.18;5.55;12.91;0.0;0.0;15.79;4.0;0.0;0.0;5.57;10.03;0.0;0.0;0.0;0.0;180.0;200.0;200.0;0.0;180.0;11.58;0.0;0.0;0.0;0.0;240.0;120.0;120.0;0.0;1.02;2.11;11.45;18.22;12.03;10.0;30.0;0.0;15.6
0.9;-0.21868690788104092;-0.029956603089703167;-0.21222765646015995;0.009708737864077846;-0.4113509580402619;-0.8420634605456545;0.5897435897435898;1.2841241944932633;1.0025062656641603;-1.7052705562160264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;9.56;5.86;5.73;0.0;0.0;9.36;5.05;5.1;18.25;22.53;9.64;0.0;5.82;0.0;6.62;4.94;0.0;5.05;6.68;17.68;0.0;15.58;4.8;11.8;10.4;6.22;23.02;6.05;23.51;0.0;0.0;5.77;15.66;0.0;17.21;14.89;0.0;0.0;11.13;14.53;5.92;0.0;4.97;11.65;0.0;0.0;16.99;4.0;8.0;4.0;11.02;4.86;0.0;0.0;0.0;0.0;180.0;0.0;0.0;0.0;360.0;11.17;0.0;0.0;0.0;120.0;0.0;0.0;120.0;0.0;1.02;3.07;18.72;17.39;12.43;0.0;40.0;17.15;0.0
0.0;-0.27083710577241665;-0.4407088488553206;-0.31641642104478607;-0.6591154261057174;0.010671840892553913;0.40379651324411053;-0.15384615384615385;0.5647334504979494;2.0050125313283207;-1.7052705562160264;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;23.8;4.78;37.64;0.0;0.0;22.28;5.04;15.33;5.16;33.21;33.91;0.0;29.1;17.95;6.77;25.63;6.78;10.91;12.89;39.92;12.48;28.85;15.44;0.0;39.12;5.83;46.12;31.05;34.42;0.0;0.0;22.62;19.3;4.74;23.87;27.84;0.0;0.0;16.22;6.77;10.89;12.82;0.0;13.27;19.06;7.05;23.06;0.0;0.0;0.0;10.09;12.26;6.64;0.0;0.0;0.0;180.0;0.0;600.0;360.0;720.0;17.51;200.0;90.0;120.0;120.0;0.0;0.0;0.0;3.03;5.16;0.0;24.14;29.4;18.23;10.0;50.0;24.28;9.14
0.0;-0.001083998822383204;-0.11114703029946796;-0.01845976965486861;-0.19633225458468162;0.1105990783410139;0.44319129502402865;-0.20512820512820512;0.5272407732864672;2.255639097744361;-1.7052705562160264;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;30.97;0.0;55.81;0.0;0.0;29.37;30.31;15.28;24.45;22.45;22.86;0.0;28.76;5.83;6.53;10.33;0.0;28.02;19.5;28.0;11.63;60.33;19.92;17.71;21.61;18.15;50.05;43.72;27.97;0.0;0.0;15.34;36.22;0.0;47.97;14.9;0.0;0.0;32.81;16.53;17.12;37.69;6.28;18.21;5.4;13.0;43.11;4.0;0.0;4.0;11.08;12.73;13.15;0.0;0.0;0.0;180.0;200.0;200.0;540.0;360.0;53.14;200.0;270.0;0.0;0.0;0.0;0.0;0.0;1.02;2.09;10.17;42.32;42.27;34.9;60.0;30.0;17.47;5.07
0.0;0.21611980157894292;0.10782940344758889;0.19267958231743318;0.0;0.3502304147465438;0.21174695206703145;-0.38461538461538464;-0.2413591095489163;-0.7017543859649122;-1.7052705562160264;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;10.87;0.0;4.69;0.0;0.0;0.0;20.25;15.32;0.0;16.18;4.34;0.0;5.51;6.06;6.23;9.78;6.3;0.0;6.0;27.64;7.04;5.76;4.85;0.0;10.72;11.9;23.13;5.5;11.31;0.0;27.0;5.56;11.42;0.0;12.41;7.87;0.0;0.0;0.0;9.14;5.45;0.0;0.0;18.98;5.18;0.0;0.0;0.0;0.0;4.0;5.64;5.08;6.46;0.0;200.0;0.0;180.0;600.0;0.0;360.0;180.0;11.95;0.0;0.0;120.0;120.0;0.0;240.0;240.0;1.02;0.0;1.01;6.36;5.91;11.76;30.0;10.0;17.97;14.85
0.0;0.5639208237405599;0.46994053741636527;0.5572802187374698;0.23948220064724926;0.6150861023526564;0.09848695444977519;-0.28205128205128205;-0.004686584651435375;-0.6015037593984962;-1.7052705562160264;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.22;0.0;5.73;0.0;0.0;23.11;5.06;0.0;5.26;17.93;11.4;0.0;11.67;5.89;0.0;0.0;0.0;0.0;13.12;5.89;12.7;34.08;0.0;0.0;16.56;11.13;11.38;0.0;12.43;0.0;0.0;15.37;8.43;0.0;11.64;21.73;0.0;0.0;16.12;23.71;10.49;12.8;0.0;0.0;6.87;0.0;15.98;0.0;0.0;0.0;5.73;5.39;13.05;0.0;0.0;0.0;0.0;400.0;0.0;0.0;0.0;11.12;0.0;0.0;120.0;120.0;0.0;240.0;0.0;0.0;0.0;2.02;24.86;29.83;11.09;20.0;10.0;5.64;5.16
0.0;0.6121242804649865;0.3803842047001889;0.572170046023479;0.34627831715210367;0.6121756002910506;-0.10341130217227336;-0.28205128205128205;0.7381370826010544;-0.5012531328320802;-1.7052705562160264;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.96;22.15;0.0;0.0;10.69;0.0;0.0;0.0;10.73;19.51;27.0;11.06;0.0;11.24;15.07;6.89;10.63;6.47;35.25;0.0;11.7;11.15;5.69;22.93;0.0;12.09;24.75;16.18;0.0;0.0;9.74;13.74;3.67;18.04;22.06;0.0;270.0;15.68;5.56;12.46;13.0;4.77;6.75;0.0;6.97;16.79;4.0;4.0;8.0;0.0;5.66;0.0;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0.0;11.69;0.0;90.0;0.0;120.0;120.0;0.0;120.0;0.0;1.03;1.01;11.75;12.24;5.3;0.0;30.0;12.68;4.89
0.0;0.5383335242649437;0.44978007660583247;0.5292217001151797;0.5393743257820928;0.3967984477322339;-0.5810730312537354;-0.10256410256410256;1.0849443468072641;-0.3007518796992481;-1.7052705562160264;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;24.57;4.8;21.92;0.0;0.0;11.85;20.24;10.2;26.12;10.86;20.93;0.0;29.77;6.37;11.46;4.42;7.52;0.0;6.21;35.13;6.49;5.59;5.73;5.59;0.0;5.53;34.68;11.4;10.63;0.0;0.0;11.32;9.26;0.0;5.85;8.16;0.0;0.0;10.17;5.58;16.44;6.6;0.0;6.34;0.0;0.0;11.11;4.0;0.0;0.0;15.59;0.0;0.0;0.0;400.0;0.0;180.0;0.0;1000.0;0.0;360.0;5.84;0.0;0.0;120.0;360.0;0.0;0.0;0.0;0.0;1.02;2.05;24.1;10.32;11.64;10.0;40.0;5.66;4.74
0.0;0.7898163237904483;0.7703816903570037;0.8541161304391929;0.7378640776699029;0.6781469803541115;-1.1276756284500375;0.10256410256410256;0.5272407732864672;-0.40100250626566414;-1.7052705562160264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;17.21;0.0;26.29;0.0;0.0;0.0;30.27;20.37;0.0;11.86;12.41;0.0;18.14;5.76;0.0;11.04;10.66;11.29;6.5;12.02;0.0;16.6;10.53;13.04;16.79;0.0;30.58;0.0;26.65;0.0;0.0;17.99;10.88;3.88;6.56;24.09;0.0;0.0;10.92;23.06;29.3;6.95;0.0;18.71;11.88;14.08;12.05;8.0;4.0;8.0;5.76;4.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;720.0;0.0;200.0;180.0;240.0;120.0;0.0;120.0;0.0;2.03;2.06;1.0;18.02;30.99;0.0;30.0;50.0;6.58;0.0
3.44;0.49766878662345454;0.5260222764275428;0.4800468447106126;0.6008629989212514;0.1270919233567793;-0.6805448552480076;0.15384615384615385;1.3661394258933799;0.6015037593984962;2.8760533261553873;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;29.12;0.0;43.61;0.0;0.0;0.0;20.22;10.16;23.32;36.3;28.2;0.0;30.69;17.25;0.0;15.72;0.0;25.24;35.93;53.86;0.0;41.21;16.94;29.0;25.09;0.0;61.79;34.65;29.81;0.0;0.0;23.94;33.18;4.27;32.68;34.03;0.0;0.0;34.11;39.82;21.59;5.74;0.0;34.76;10.49;4.97;11.21;8.0;0.0;4.0;11.1;18.29;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;540.0;10.24;600.0;90.0;0.0;120.0;0.0;0.0;120.0;5.09;3.07;3.06;47.58;18.75;0.0;70.0;110.0;24.93;21.78
0.0;0.1792687688852923;0.012558654401896551;0.17762964936168243;0.022653721682847988;0.3424690759155956;0.02462173861243708;-0.3333333333333333;0.6022261277094316;0.0;0.14736472189198682;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.08;0.0;0.0;0.0;10.02;10.24;5.94;0.0;0.0;0.0;0.0;0.0;0.0;6.06;0.0;11.66;5.78;6.59;0.0;0.0;5.06;5.25;0.0;0.0;16.55;0.0;6.4;0.0;0.0;6.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.04;0.0;0.0;0.0;0.0;6.37;0.0;6.22;4.0;8.0;4.0;0.0;4.79;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;360.0;5.57;0.0;90.0;0.0;120.0;0.0;120.0;120.0;0.0;1.03;0.0;5.69;0.0;0.0;20.0;20.0;0.0;0.0
4.76;0.26180580369558343;0.4708583605929831;0.2710882551184049;0.41963322545846826;0.20761581372786816;-0.47235858538031644;0.358974358974359;0.7217340363210308;0.40100250626566414;10.244349236969413;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.69;25.31;20.41;0.0;0.0;0.0;0.0;6.61;0.0;0.0;0.0;0.0;0.0;0.0;14.02;4.57;0.0;0.0;0.0;5.59;0.0;6.47;5.92;0.0;0.0;0.0;0.0;0.0;0.0;5.74;7.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.01;11.17;0.0;5.87;12.0;0.0;4.0;10.79;11.05;0.0;0.0;0.0;200.0;0.0;0.0;200.0;0.0;180.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;240.0;1.01;0.0;1.01;0.0;0.0;0.0;0.0;10.0;7.01;3.86
0.0;0.08818330420086498;0.1176581995343568;0.08436809673694962;0.009708737864077846;0.3337375697307788;0.46781303363646576;-0.15384615384615385;1.3450497949619213;0.2506265664160401;-1.7052705562160264;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;16.29;5.84;11.23;0.0;0.0;23.36;5.07;5.13;5.92;12.6;0.0;0.0;16.9;6.03;0.0;5.95;0.0;12.85;12.5;35.45;0.0;5.12;15.74;0.0;22.1;0.0;21.37;38.76;18.41;0.0;0.0;11.86;16.99;0.0;12.09;0.0;0.0;0.0;5.96;4.99;5.61;13.19;0.0;11.25;6.6;6.85;12.06;8.0;8.0;16.0;10.11;5.81;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;720.0;23.14;0.0;90.0;0.0;0.0;0.0;0.0;120.0;1.04;4.18;2.0;12.03;24.09;0.0;10.0;0.0;14.14;0.0
0.48;0.31431294799638837;0.23334175801569335;0.321042701976408;0.05933117583603029;0.4423963133640556;-0.14162424049879516;-0.3076923076923077;0.3632103104862331;-0.10025062656641603;-1.7052705562160264;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.69;0.0;0.0;5.94;0.0;0.0;0.0;0.0;17.02;0.0;0.0;0.0;0.0;0.0;0.0;6.33;7.51;6.16;0.0;5.77;0.0;0.0;0.0;0.0;7.11;6.59;10.85;0.0;0.0;0.0;5.25;0.0;13.56;0.0;0.0;0.0;0.0;6.21;0.0;0.0;0.0;0.0;10.42;6.1;0.0;0.0;0.0;0.0;0.0;5.98;0.0;0.0;0.0;200.0;0.0;0.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;240.0;0.0;0.0;1.03;0.0;0.0;6.5;0.0;20.0;0.0;18.56;0.0
4.56;0.2706344965379789;0.1848469352768879;0.24273181679218633;0.11974110032362473;0.07373271889400938;0.15620030975734997;-0.10256410256410256;1.5676625659050967;0.3007518796992481;-1.7052705562160264;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;11.02;5.63;11.42;0.0;0.0;0.0;25.44;20.31;5.93;12.82;11.48;0.0;6.35;0.0;0.0;11.06;5.14;5.32;0.0;18.14;6.09;23.34;5.76;0.0;21.54;0.0;33.85;12.66;11.88;0.0;0.0;5.25;0.0;5.89;27.4;0.0;0.0;0.0;0.0;11.18;4.96;0.0;0.0;5.87;0.0;0.0;6.43;4.0;8.0;8.0;0.0;5.36;0.0;0.0;0.0;200.0;0.0;0.0;200.0;180.0;360.0;11.58;0.0;180.0;120.0;120.0;0.0;360.0;360.0;0.0;0.0;0.0;6.26;13.06;0.0;10.0;10.0;12.7;4.91
